# page_id, page_title, page_namespace, rev_id, rev_timestamp, rev_datetime, text_id, txt, txt_ru
'4497', 'Сущ_ru_m_a_1b', '10', '7543', '20150501195612', '2015/05/01 19:56:12', '7530', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}ы́\n|gen-sg={{{основа1}}}а́\n|gen-pl={{{основа1}}}о́в\n|dat-sg={{{основа1}}}у́\n|dat-pl={{{основа1}}}а́м\n|acc-sg={{{основа1}}}а́\n|acc-pl={{{основа1}}}о́в\n|ins-sg={{{основа1}}}о́м \n|ins-pl={{{основа1}}}а́ми\n|prp-sg={{{основа1}}}е́\n|prp-pl={{{основа1}}}а́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|клитика={{{клитика|}}}\n|зачин={{{зачин|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=1b\n}}', NULL
'519863', 'Сущ_ru_m_a_1b^', '10', '526516', '20150501195652', '2015/05/01 19:56:52', '526469', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}ы́\n|gen-sg={{{основа1}}}а́\n|gen-pl={{{основа1}}}о́в\n|dat-sg={{{основа1}}}у́\n|dat-pl={{{основа1}}}а́м\n|acc-sg={{{основа1}}}а́\n|acc-pl={{{основа1}}}о́в\n|ins-sg={{{основа1}}}о́м\n|ins-pl={{{основа1}}}а́ми\n|prp-sg={{{основа1}}}е́\n|prp-pl={{{основа1}}}а́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|П={{{П|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=1b^\n}}', NULL
'6107', 'Сущ_ru_m_a_1c', '10', '9185', '20150501195732', '2015/05/01 19:57:32', '9171', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}} \n|nom-pl={{{основа1}}}ы́\n|gen-sg={{{основа}}}а \n|gen-pl={{{основа1}}}о́в\n|dat-sg={{{основа}}}у \n|dat-pl={{{основа1}}}а́м\n|acc-sg={{{основа}}}а \n|acc-pl={{{основа1}}}о́в\n|ins-sg={{{основа}}}ом \n|ins-pl={{{основа1}}}а́ми\n|prp-sg={{{основа}}}е \n|prp-pl={{{основа1}}}а́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=1c\n}}', NULL
'518685', 'Сущ_ru_m_a_1c^', '10', '525321', '20150501195852', '2015/05/01 19:58:52', '525274', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}ья́\n|gen-sg={{{основа}}}а\n|gen-pl={{{основа2}}}\n|dat-sg={{{основа}}}у\n|dat-pl={{{основа1}}}ья́м\n|acc-sg={{{основа}}}а\n|acc-pl={{{основа2}}}\n|ins-sg={{{основа}}}ом \n|ins-pl={{{основа1}}}ья́ми\n|prp-sg={{{основа}}}е\n|prp-pl={{{основа1}}}ья́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|П={{{П|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=1c^\n}}', NULL
'4478', 'Сущ_ru_m_a_1e', '10', '7463', '20150501195932', '2015/05/01 19:59:32', '7450', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа}}}ы\n|gen-sg={{{основа}}}а\n|gen-pl={{{основа1}}}о́в\n|dat-sg={{{основа}}}у\n|dat-pl={{{основа1}}}а́м\n|acc-sg={{{основа}}}а\n|acc-pl={{{основа1}}}о́в\n|ins-sg={{{основа}}}ом\n|ins-pl={{{основа1}}}а́ми\n|prp-sg={{{основа}}}е\n|prp-pl={{{основа1}}}а́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зачин={{{зачин|}}}\n|зализняк=1e\n}}', NULL
'118391', 'Сущ_ru_m_a_1e^', '10', '123639', '20150501200002', '2015/05/01 20:00:02', '123618', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа2}}}и\n|gen-sg={{{основа}}}а\n|gen-pl={{{основа1}}}е́й\n|dat-sg={{{основа}}}у\n|dat-pl={{{основа1}}}я́м\n|acc-sg={{{основа}}}а\n|acc-pl={{{основа1}}}е́й\n|ins-sg={{{основа}}}ом\n|ins-pl={{{основа1}}}я́ми\n|prp-sg={{{основа}}}е\n|prp-pl={{{основа1}}}я́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=1e^\n}}', NULL
'4613', 'Сущ_ru_m_a_1°a', '10', '7662', '20150501200032', '2015/05/01 20:00:32', '7649', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}} \n|nom-pl={{{основа1}}}е\n|gen-sg={{{основа}}}а \n|gen-pl={{{основа1}}}\n|dat-sg={{{основа}}}у \n|dat-pl={{{основа1}}}ам\n|acc-sg={{{основа}}}а \n|acc-pl={{{основа1}}}\n|ins-sg={{{основа}}}ом \n|ins-pl={{{основа1}}}ами\n|prp-sg={{{основа}}}е \n|prp-pl={{{основа1}}}ах\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|клитика={{{клитика|}}}\n|зачин={{{зачин|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=1°a\n}}', NULL
'59635', 'Сущ_ru_m_a_1°a^', '10', '64075', '20150501200102', '2015/05/01 20:01:02', '64054', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}{{#if:{{{е|}}}|е|ы}}\n|gen-sg={{{основа}}}а\n|gen-pl={{{основа1}}}\n|dat-sg={{{основа}}}у\n|dat-pl={{{основа1}}}ам\n|acc-sg={{{основа}}}а\n|acc-pl={{{основа1}}}\n|ins-sg={{{основа}}}ом\n|ins-pl={{{основа1}}}ами\n|prp-sg={{{основа}}}е\n|prp-pl={{{основа1}}}ах\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}}\n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|клитика={{{клитика|}}}\n|зачин={{{зачин|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=1°a^\n}}', NULL
'116719', 'Сущ_ru_m_a_1°a^-а', '10', '121960', '20150501200132', '2015/05/01 20:01:32', '121939', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}а\n|gen-sg={{{основа}}}а\n|gen-pl={{{основа1}}}\n|dat-sg={{{основа}}}у\n|dat-pl={{{основа1}}}ам\n|acc-sg={{{основа}}}а\n|acc-pl={{{основа1}}}\n|ins-sg={{{основа}}}ом\n|ins-pl={{{основа1}}}ами\n|prp-sg={{{основа}}}е\n|prp-pl={{{основа1}}}ах\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}}\n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=1°a^\n}}', NULL
'4632', 'Сущ_ru_m_a_1°c(1)', '10', '7681', '20150501200202', '2015/05/01 20:02:02', '7668', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}а́\n|gen-sg={{{основа}}}а\n|gen-pl={{{основа2}}}\n|dat-sg={{{основа}}}у\n|dat-pl={{{основа1}}}а́м\n|acc-sg={{{основа}}}а\n|acc-pl={{{основа2}}}\n|ins-sg={{{основа}}}ом\n|ins-pl={{{основа1}}}а́ми\n|prp-sg={{{основа}}}е\n|prp-pl={{{основа1}}}а́х\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}}\n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=1°c(1)\n|чередование=1\n}}', NULL
'4598', 'Сущ_ru_m_a_2*a', '10', '7647', '20150501200232', '2015/05/01 20:02:32', '7634', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}ь\n|nom-pl={{{основа1}}}и\n|gen-sg={{{основа1}}}я\n|gen-pl={{{основа1}}}ей\n|dat-sg={{{основа1}}}ю\n|dat-pl={{{основа1}}}ям\n|acc-sg={{{основа1}}}я\n|acc-pl={{{основа1}}}ей\n|ins-sg={{{основа1}}}ем\n|ins-pl={{{основа1}}}ями\n|prp-sg={{{основа1}}}е\n|prp-pl={{{основа1}}}ях\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=2*a\n|чередование=1\n}}', NULL
'4600', 'Сущ_ru_m_a_2*b', '10', '7649', '20150501200302', '2015/05/01 20:03:02', '7636', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}ь\n|nom-pl={{{основа1}}}и́\n|gen-sg={{{основа1}}}я́\n|gen-pl={{{основа1}}}е́й\n|dat-sg={{{основа1}}}ю́\n|dat-pl={{{основа1}}}я́м\n|acc-sg={{{основа1}}}я́\n|acc-pl={{{основа1}}}е́й\n|ins-sg={{{основа1}}}ём \n|ins-pl={{{основа1}}}я́ми\n|prp-sg={{{основа1}}}е́\n|prp-pl={{{основа1}}}я́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=2*b\n|чередование=1\n}}', NULL
'156501', 'Сущ_ru_m_a_2*e', '10', '162009', '20150501200332', '2015/05/01 20:03:32', '161971', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}ь \n|nom-pl={{{основа1}}}и\n|gen-sg={{{основа1}}}я\n|gen-pl={{{основа2}}}е́й\n|dat-sg={{{основа1}}}ю \n|dat-pl={{{основа2}}}я́м\n|acc-sg={{{основа1}}}я \n|acc-pl={{{основа2}}}е́й\n|ins-sg={{{основа1}}}ем \n|ins-pl={{{основа2}}}я́ми\n|prp-sg={{{основа1}}}е \n|prp-pl={{{основа2}}}я́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=2*e\n|чередование=1\n}}', NULL
'4481', 'Сущ_ru_m_a_2a', '10', '7466', '20150501200402', '2015/05/01 20:04:02', '7453', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}ь\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}я \n|gen-pl={{{основа}}}ей\n|dat-sg={{{основа}}}ю\n|dat-pl={{{основа}}}ям\n|acc-sg={{{основа}}}я\n|acc-pl={{{основа}}}ей\n|ins-sg={{{основа}}}ем \n|ins-pl={{{основа}}}ями\n|prp-sg={{{основа}}}е \n|prp-pl={{{основа}}}ях\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=2a\n}}', NULL
'4498', 'Сущ_ru_m_a_2b', '10', '7544', '20150501200502', '2015/05/01 20:05:02', '7531', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}ь\n|nom-pl={{{основа1}}}и́\n|gen-sg={{{основа1}}}я́\n|gen-pl={{{основа1}}}е́й\n|dat-sg={{{основа1}}}ю́\n|dat-pl={{{основа1}}}я́м\n|acc-sg={{{основа1}}}я́\n|acc-pl={{{основа1}}}е́й\n|ins-sg={{{основа1}}}ём \n|ins-pl={{{основа1}}}я́ми\n|prp-sg={{{основа1}}}е́\n|prp-pl={{{основа1}}}я́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=2b\n}}', NULL
'13041', 'Сущ_ru_m_a_2c', '10', '16275', '20150501200532', '2015/05/01 20:05:32', '16259', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}ь\n|nom-pl={{{основа1}}}я́\n|gen-sg={{{основа}}}я\n|gen-pl={{{основа1}}}е́й\n|dat-sg={{{основа}}}ю\n|dat-pl={{{основа1}}}я́м\n|acc-sg={{{основа}}}я \n|acc-pl={{{основа1}}}е́й\n|ins-sg={{{основа}}}ем \n|ins-pl={{{основа1}}}я́ми\n|prp-sg={{{основа}}}е\n|prp-pl={{{основа1}}}я́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|П={{{П|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|клитика={{{клитика|}}}\n|зачин={{{зачин|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=2c\n}}', NULL
'55991', 'Сущ_ru_m_a_2c^', '10', '60388', '20150501200632', '2015/05/01 20:06:32', '60368', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}ь\n|nom-pl={{{основа1}}}ья́\n|gen-sg={{{основа}}}я\n|gen-pl={{{основа2}}}\n|dat-sg={{{основа}}}ю\n|dat-pl={{{основа1}}}ья́м\n|acc-sg={{{основа}}}я \n|acc-pl={{{основа2}}}\n|ins-sg={{{основа}}}ем\n|ins-pl={{{основа1}}}ья́ми\n|prp-sg={{{основа}}}е\n|prp-pl={{{основа1}}}ья́х\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|П={{{П|}}}\n|Пр={{{Пр|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=2c^\n}}', NULL
'4574', 'Сущ_ru_m_a_2e', '10', '7623', '20150501200702', '2015/05/01 20:07:02', '7610', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}ь \n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}я\n|gen-pl={{{основа1}}}е́й\n|dat-sg={{{основа}}}ю \n|dat-pl={{{основа1}}}я́м\n|acc-sg={{{основа}}}я \n|acc-pl={{{основа1}}}е́й\n|ins-sg={{{основа}}}ем \n|ins-pl={{{основа1}}}я́ми\n|prp-sg={{{основа}}}е \n|prp-pl={{{основа1}}}я́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=2e\n|pt={{{pt|}}}\n|st={{{st|}}}\n|затрудн={{{затрудн|}}}\n|зачин={{{зачин|}}}\n|коммент={{{коммент|}}}\n|клитика={{{клитика|}}}\n|чередование={{{чередование|}}}\n}}', NULL
'4584', 'Сущ_ru_m_a_2f', '10', '7633', '20150501200732', '2015/05/01 20:07:32', '7620', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}ь\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа1}}}я́\n|gen-pl={{{основа1}}}е́й\n|dat-sg={{{основа1}}}ю́\n|dat-pl={{{основа1}}}я́м\n|acc-sg={{{основа1}}}я́\n|acc-pl={{{основа1}}}е́й\n|ins-sg={{{основа1}}}ём\n|ins-pl={{{основа1}}}я́ми\n|prp-sg={{{основа1}}}е́\n|prp-pl={{{основа1}}}я́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=2f\n}}', NULL
'13453', 'Сущ_ru_m_a_3*a', '10', '16692', '20150501200802', '2015/05/01 20:08:02', '16676', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}и\n|gen-sg={{{основа1}}}а\n|gen-pl={{{основа1}}}ов\n|dat-sg={{{основа1}}}у\n|dat-pl={{{основа1}}}ам\n|acc-sg={{{основа1}}}а\n|acc-pl={{{основа1}}}ов\n|ins-sg={{{основа1}}}ом \n|ins-pl={{{основа1}}}ами\n|prp-sg={{{основа1}}}е\n|prp-pl={{{основа1}}}ах\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=3*a\n|чередование=1\n}}', NULL
'115059', 'Сущ_ru_m_a_3*a(2)', '10', '120292', '20150501200832', '2015/05/01 20:08:32', '120271', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}и\n|gen-sg={{{основа1}}}а\n|gen-pl={{{основа}}}\n|dat-sg={{{основа1}}}у\n|dat-pl={{{основа1}}}ам\n|acc-sg={{{основа1}}}а\n|acc-pl={{{основа}}}\n|ins-sg={{{основа1}}}ом\n|ins-pl={{{основа1}}}ами\n|prp-sg={{{основа1}}}е\n|prp-pl={{{основа1}}}ах\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=3*a(2)\n|чередование=1\n}}', NULL
'4604', 'Сущ_ru_m_a_3*b', '10', '7653', '20150501200902', '2015/05/01 20:09:02', '7640', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа1}}}и́\n|gen-sg={{{основа1}}}а́\n|gen-pl={{{основа1}}}о́в\n|dat-sg={{{основа1}}}у́\n|dat-pl={{{основа1}}}а́м\n|acc-sg={{{основа1}}}а́\n|acc-pl={{{основа1}}}о́в\n|ins-sg={{{основа1}}}о́м \n|ins-pl={{{основа1}}}а́ми\n|prp-sg={{{основа1}}}е́\n|prp-pl={{{основа1}}}а́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=3*b\n|чередование=1\n}}', NULL
'519758', 'Сущ_ru_m_a_3*c', '10', '526410', '20150501200932', '2015/05/01 20:09:32', '526363', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}\n|nom-pl={{{основа2}}}и́\n|gen-sg={{{основа1}}}а\n|gen-pl={{{основа2}}}о́в\n|dat-sg={{{основа1}}}у\n|dat-pl={{{основа2}}}а́м\n|acc-sg={{{основа1}}}а\n|acc-pl={{{основа2}}}о́в\n|ins-sg={{{основа1}}}ом \n|ins-pl={{{основа2}}}а́ми\n|prp-sg={{{основа1}}}е\n|prp-pl={{{основа2}}}а́х\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|муж}}}\n|скл=2\n|зализняк=3*c\n|чередование=1\n}}', NULL
